,Team,Game,Pts*,Sack,Int,Saf,FR,Blk,TD,PA,PassYds,RushYds,TotYds,Week,Position,Year,Target,Opponent
12,DEN,DEN@LAC,8.0,3.0,2,0,0,0,0,22,384,95,479,11,DST,2018,16.0,LAC
13,MIN,MIN@CHI,8.0,1.0,2,0,1,0,0,25,160,148,308,11,DST,2018,10.0,CHI
14,OAK,OAK@ARI,6.0,1.0,2,0,0,0,0,21,128,154,282,11,DST,2018,5.0,ARI
15,SEA,GB@SEA,6.0,5.0,0,0,0,0,0,24,311,48,359,11,DST,2018,3.0,GB
16,CIN,CIN@BAL,6.0,3.0,1,0,0,0,0,24,136,267,403,11,DST,2018,0.0,BAL
17,GB,GB@SEA,6.0,3.0,0,0,1,0,0,27,205,173,378,11,DST,2018,3.0,SEA
18,CAR,CAR@DET,5.0,1.0,0,0,0,0,0,20,215,94,309,11,DST,2018,2.0,DET
19,ARI,OAK@ARI,5.0,4.0,0,0,0,0,0,23,173,152,325,11,DST,2018,6.0,OAK
20,TB,TB@NYG,4.0,4.0,0,0,0,0,0,38,196,163,359,11,DST,2018,15.0,NYG
21,ATL,DAL@ATL,3.0,2.0,0,0,0,0,0,22,191,132,323,11,DST,2018,4.0,DAL
22,BAL,CIN@BAL,2.0,1.0,0,0,0,0,0,21,207,48,255,11,DST,2018,21.0,CIN
23,LAC,DEN@LAC,1.0,0.0,0,0,0,0,0,23,217,108,325,11,DST,2018,11.0,DEN
24,TEN,TEN@IND,0.0,0.0,0,0,0,0,0,38,295,102,397,11,DST,2018,4.0,IND
25,PHI,PHI@NO,0.0,0.0,0,0,0,0,0,48,373,173,546,11,DST,2018,5.0,NO
0,BAL,OAK@BAL,21.0,3.0,0,0,1,0,2,17,182,67,249,12,DST,2018,15.0,OAK
1,NO,ATL@NO,18.0,6.0,1,0,3,0,0,17,340,26,366,12,DST,2018,18.0,ATL
2,CHI,CHI@DET,16.0,2.0,2,0,0,0,1,16,222,111,333,12,DST,2018,5.0,DET
3,DEN,PIT@DEN,16.0,2.0,2,0,2,1,0,17,452,75,527,12,DST,2018,17.0,PIT
4,TB,SF@TB,15.0,4.0,2,0,0,0,0,9,194,148,342,12,DST,2018,16.0,SF
5,HOU,TEN@HOU,12.0,6.0,0,0,1,0,0,17,260,105,365,12,DST,2018,21.0,TEN
6,CLE,CLE@CIN,11.0,1.0,1,0,1,1,0,20,243,129,372,12,DST,2018,4.0,CIN
7,LAC,ARI@LAC,11.0,2.0,1,0,0,0,0,10,87,62,149,12,DST,2018,9.0,ARI
8,NE,NE@NYJ,11.0,2.0,1,0,0,0,0,13,264,74,338,12,DST,2018,13.0,NYJ
9,MIN,GB@MIN,10.0,4.0,0,0,1,0,0,17,172,82,254,12,DST,2018,3.0,GB
10,DAL,WAS@DAL,10.0,3.0,3,0,0,0,0,23,251,80,331,12,DST,2018,11.0,WAS
11,MIA,MIA@IND,8.0,1.0,2,0,1,0,0,27,337,118,455,12,DST,2018,12.0,IND
12,BUF,JAX@BUF,8.0,3.0,2,0,0,0,0,21,107,226,333,12,DST,2018,6.0,JAX
13,DET,CHI@DET,7.0,4.0,0,0,1,0,0,23,226,38,264,12,DST,2018,6.0,CHI
14,ARI,ARI@LAC,6.0,4.0,0,0,1,0,0,45,236,178,414,12,DST,2018,5.0,LAC
15,OAK,OAK@BAL,5.0,1.0,2,0,0,0,0,34,174,242,416,12,DST,2018,4.0,BAL
16,PHI,NYG@PHI,5.0,2.0,1,0,0,0,0,22,276,126,402,12,DST,2018,12.0,NYG
17,WAS,WAS@DAL,4.0,4.0,0,0,0,0,0,31,258,146,404,12,DST,2018,2.0,DAL
18,ATL,ATL@NO,4.0,2.0,1,0,0,0,0,31,162,150,312,12,DST,2018,11.0,NO
19,NYG,NYG@PHI,4.0,3.0,0,0,0,0,0,25,214,127,341,12,DST,2018,18.0,PHI
20,TEN,TEN@HOU,4.0,4.0,0,0,0,0,0,34,181,281,462,12,DST,2018,5.0,HOU
21,IND,MIA@IND,4.0,1.0,0,0,1,0,0,24,201,113,314,12,DST,2018,15.0,MIA
22,GB,GB@MIN,3.0,2.0,0,0,0,0,0,24,325,91,416,12,DST,2018,6.0,MIN
23,PIT,PIT@DEN,3.0,2.0,0,0,0,0,0,24,184,124,308,12,DST,2018,2.0,DEN
24,SEA,SEA@CAR,3.0,0.0,1,0,0,0,0,27,256,220,476,12,DST,2018,19.0,CAR
25,SF,SF@TB,2.0,1.0,0,0,0,0,0,27,304,108,412,12,DST,2018,3.0,TB
26,CAR,SEA@CAR,2.0,2.0,0,0,0,0,0,30,322,75,397,12,DST,2018,7.0,SEA
27,NYJ,NE@NYJ,1.0,0.0,0,0,0,0,0,27,283,215,498,12,DST,2018,16.0,NE
28,JAX,JAX@BUF,1.0,0.0,0,0,0,0,0,24,160,167,327,12,DST,2018,17.0,BUF
29,CIN,CLE@CIN,0.0,0.0,0,0,0,0,0,35,258,84,342,12,DST,2018,5.0,CLE
0,HOU,CLE@HOU,21.0,0.0,3,0,1,0,1,13,397,31,428,13,DST,2018,5.0,CLE
1,SEA,SF@SEA,19.0,3.0,1,0,2,0,1,16,386,66,452,13,DST,2018,19.0,SF
2,NYG,CHI@NYG,18.0,5.0,2,0,1,0,1,27,258,118,376,13,DST,2018,21.0,CHI
3,NO,NO@DAL,18.0,7.0,0,0,2,0,0,13,209,99,308,13,DST,2018,12.0,DAL
4,JAX,IND@JAX,17.0,3.0,1,0,1,0,0,0,224,41,265,13,DST,2018,5.0,IND
5,DEN,DEN@CIN,17.0,4.0,1,0,2,0,0,10,202,111,313,13,DST,2018,9.0,CIN
6,TB,CAR@TB,16.0,4.0,4,0,0,0,0,17,276,168,444,13,DST,2018,5.0,CAR
7,NYJ,NYJ@TEN,16.0,3.0,1,0,0,2,1,26,273,130,403,13,DST,2018,12.0,TEN
8,IND,IND@JAX,15.0,3.0,0,0,1,0,0,6,132,79,211,13,DST,2018,6.0,JAX
9,BAL,BAL@ATL,15.0,3.0,0,0,1,0,1,16,97,34,131,13,DST,2018,6.0,ATL
10,NE,MIN@NE,13.0,2.0,2,0,0,0,0,10,183,95,278,13,DST,2018,7.0,MIN
11,LA,LA@DET,12.0,4.0,1,0,1,0,0,16,208,102,310,13,DST,2018,11.0,DET
12,PHI,WAS@PHI,12.0,3.0,1,0,0,0,0,13,131,104,235,13,DST,2018,9.0,WAS
13,MIA,BUF@MIA,12.0,2.0,2,0,1,0,0,17,217,198,415,13,DST,2018,2.0,BUF
14,ATL,BAL@ATL,11.0,2.0,0,0,1,0,1,26,159,207,366,13,DST,2018,4.0,BAL
15,DAL,NO@DAL,11.0,2.0,1,0,0,0,0,10,111,65,176,13,DST,2018,5.0,NO
16,KC,KC@OAK,9.0,3.0,0,0,3,0,0,33,271,171,442,13,DST,2018,5.0,OAK
17,LAC,LAC@PIT,9.0,1.0,1,0,0,0,1,30,271,65,336,13,DST,2018,4.0,PIT
18,CAR,CAR@TB,7.0,4.0,0,0,1,0,0,24,220,95,315,13,DST,2018,6.0,TB
19,DET,LA@DET,6.0,2.0,1,0,1,0,0,30,195,149,344,13,DST,2018,21.0,LA
20,BUF,BUF@MIA,6.0,3.0,1,0,0,0,0,21,115,60,175,13,DST,2018,5.0,MIA
21,GB,ARI@GB,6.0,2.0,0,0,0,0,0,20,133,182,315,13,DST,2018,16.0,ARI
22,CIN,DEN@CIN,5.0,2.0,0,0,1,0,0,24,143,218,361,13,DST,2018,3.0,DEN
23,CHI,CHI@NYG,5.0,3.0,1,0,0,0,0,30,197,141,338,13,DST,2018,23.0,NYG
24,ARI,ARI@GB,5.0,1.0,0,0,0,0,0,17,227,98,325,13,DST,2018,7.0,GB
25,TEN,NYJ@TEN,5.0,2.0,1,0,0,0,0,22,124,156,280,13,DST,2018,13.0,NYJ
26,OAK,KC@OAK,4.0,0.0,0,0,1,1,0,40,295,174,469,13,DST,2018,4.0,KC
27,CLE,CLE@HOU,4.0,4.0,0,0,0,0,0,29,197,187,384,13,DST,2018,7.0,HOU
28,MIN,MIN@NE,3.0,0.0,1,0,0,0,0,24,311,160,471,13,DST,2018,5.0,NE
29,SF,SF@SEA,3.0,3.0,0,0,0,0,0,43,163,168,331,13,DST,2018,6.0,SEA
30,PIT,LAC@PIT,2.0,2.0,0,0,0,0,0,33,286,85,371,13,DST,2018,7.0,LAC
31,WAS,WAS@PHI,2.0,0.0,1,0,0,0,0,28,306,130,436,13,DST,2018,4.0,PHI
0,CHI,LA@CHI,23.0,3.0,4,1,0,0,0,6,162,52,214,14,DST,2018,11.0,LA
1,NYG,NYG@WAS,21.0,5.0,3,0,0,0,1,16,204,84,288,14,DST,2018,5.0,WAS
2,DET,DET@ARI,21.0,3.0,1,0,0,0,1,3,218,61,279,14,DST,2018,5.0,ARI
3,SEA,MIN@SEA,19.0,2.0,0,0,1,1,1,7,199,77,276,14,DST,2018,6.0,MIN
4,GB,ATL@GB,16.0,2.0,1,0,1,0,1,20,237,107,344,14,DST,2018,4.0,ATL
5,TEN,JAX@TEN,13.0,4.0,0,0,1,0,0,9,195,60,255,14,DST,2018,17.0,JAX
6,NYJ,NYJ@BUF,12.0,3.0,2,0,1,1,0,23,192,176,368,14,DST,2018,6.0,BUF
7,NO,NO@TB,12.0,4.0,1,0,0,1,0,14,174,105,279,14,DST,2018,15.0,TB
8,LA,LA@CHI,11.0,1.0,3,0,0,0,0,15,100,194,294,14,DST,2018,2.0,CHI
9,PHI,PHI@DAL,9.0,3.0,2,0,1,0,0,29,434,142,576,14,DST,2018,9.0,DAL
10,DEN,DEN@SF,9.0,3.0,1,0,0,0,0,20,305,84,389,14,DST,2018,10.0,SF
11,CLE,CAR@CLE,7.0,1.0,1,0,0,0,0,20,297,96,393,14,DST,2018,10.0,CAR
12,PIT,PIT@OAK,7.0,4.0,0,0,1,0,0,24,299,55,354,14,DST,2018,10.0,OAK
13,ARI,DET@ARI,7.0,1.0,0,0,1,0,0,17,96,122,218,14,DST,2018,2.0,DET
14,NE,NE@MIA,7.0,5.0,0,0,0,1,0,34,223,189,412,14,DST,2018,10.0,MIA
15,BAL,BAL@KC,6.0,3.0,1,0,0,0,0,27,348,94,442,14,DST,2018,10.0,KC
16,CAR,CAR@CLE,6.0,1.0,0,0,2,0,0,26,232,116,348,14,DST,2018,15.0,CLE
17,IND,IND@HOU,6.0,5.0,0,0,0,0,0,21,226,89,315,14,DST,2018,17.0,HOU
18,SF,DEN@SF,6.0,2.0,0,0,0,0,0,14,171,103,274,14,DST,2018,10.0,DEN
19,HOU,IND@HOU,5.0,2.0,1,0,0,0,0,24,386,50,436,14,DST,2018,6.0,IND
20,TB,NO@TB,5.0,1.0,1,0,1,0,0,28,198,100,298,14,DST,2018,10.0,NO
21,KC,BAL@KC,5.0,2.0,0,0,1,0,0,24,127,194,321,14,DST,2018,9.0,BAL
22,JAX,JAX@TEN,5.0,1.0,1,1,0,0,0,30,162,264,426,14,DST,2018,13.0,TEN
23,DAL,PHI@DAL,5.0,2.0,0,0,1,0,0,23,222,34,256,14,DST,2018,3.0,PHI
24,MIN,MIN@SEA,5.0,2.0,1,0,0,0,0,21,60,214,274,14,DST,2018,13.0,SEA
25,BUF,NYJ@BUF,5.0,0.0,1,0,1,0,0,27,170,78,248,14,DST,2018,7.0,NYJ
26,LAC,CIN@LAC,4.0,3.0,0,0,0,0,0,21,151,144,295,14,DST,2018,2.0,CIN
27,ATL,ATL@GB,4.0,4.0,0,0,0,0,0,34,162,138,300,14,DST,2018,23.0,GB
28,OAK,PIT@OAK,4.0,1.0,1,0,0,0,0,21,300,40,340,14,DST,2018,3.0,PIT
29,WAS,NYG@WAS,4.0,2.0,1,0,0,0,0,40,175,227,402,14,DST,2018,17.0,NYG
30,CIN,CIN@LAC,3.0,2.0,0,0,0,0,0,26,203,85,288,14,DST,2018,13.0,LAC
31,MIA,NE@MIA,2.0,2.0,0,0,0,0,0,33,344,77,421,14,DST,2018,10.0,NE
0,ATL,ARI@ATL,23.0,7.0,2,0,1,0,1,14,193,60,253,15,DST,2018,17.0,ARI
1,IND,DAL@IND,17.0,3.0,1,0,0,1,0,0,180,112,292,15,DST,2018,3.0,DAL
2,WAS,WAS@JAX,17.0,6.0,1,0,1,0,0,13,20,172,192,15,DST,2018,4.0,JAX
3,TEN,TEN@NYG,17.0,3.0,1,0,1,0,0,0,213,47,260,15,DST,2018,16.0,NYG
4,CAR,NO@CAR,15.0,2.0,1,0,1,0,0,12,191,155,346,15,DST,2018,6.0,NO
5,NO,NO@CAR,15.0,4.0,1,0,1,0,0,9,149,98,247,15,DST,2018,7.0,CAR
6,MIN,MIA@MIN,13.0,9.0,0,0,0,0,0,17,37,156,193,15,DST,2018,10.0,MIA
7,CIN,OAK@CIN,13.0,5.0,0,0,2,0,0,16,229,68,297,15,DST,2018,3.0,OAK
8,JAX,WAS@JAX,13.0,3.0,0,0,0,0,1,16,136,109,245,15,DST,2018,20.0,WAS
9,CHI,GB@CHI,11.0,5.0,1,0,0,0,0,17,235,88,323,15,DST,2018,10.0,GB
10,SF,SEA@SF,10.0,3.0,0,0,0,0,1,23,217,168,385,15,DST,2018,11.0,SEA
11,CLE,CLE@DEN,10.0,2.0,2,0,0,0,0,16,238,32,270,15,DST,2018,7.0,DEN
12,MIA,MIA@MIN,10.0,2.0,1,0,0,0,1,41,198,220,418,15,DST,2018,12.0,MIN
13,BAL,TB@BAL,10.0,1.0,1,0,0,0,0,12,156,85,241,15,DST,2018,23.0,TB
14,TB,TB@BAL,10.0,2.0,0,0,2,0,0,20,128,242,370,15,DST,2018,2.0,BAL
15,PIT,NE@PIT,10.0,1.0,1,0,0,0,0,10,272,96,368,15,DST,2018,6.0,NE
16,DEN,CLE@DEN,10.0,2.0,1,0,1,0,0,17,175,134,309,15,DST,2018,2.0,CLE
17,NE,NE@PIT,10.0,2.0,2,0,0,0,0,17,218,158,376,15,DST,2018,13.0,PIT
18,KC,LAC@KC,9.0,5.0,2,0,0,0,0,29,288,119,407,15,DST,2018,3.0,LAC
19,PHI,PHI@LA,9.0,2.0,1,0,2,0,0,23,325,82,407,15,DST,2018,6.0,LA
20,BUF,DET@BUF,7.0,0.0,0,0,0,0,0,13,208,105,313,15,DST,2018,8.0,DET
21,HOU,HOU@NYJ,6.0,3.0,0,0,1,0,0,22,228,90,318,15,DST,2018,7.0,NYJ
22,NYJ,HOU@NYJ,6.0,6.0,0,0,0,0,0,29,239,47,286,15,DST,2018,12.0,HOU
23,SEA,SEA@SF,6.0,3.0,0,0,1,0,0,26,257,94,351,15,DST,2018,5.0,SF
24,NYG,TEN@NYG,5.0,1.0,0,0,0,0,0,17,86,215,301,15,DST,2018,3.0,TEN
25,DET,DET@BUF,5.0,1.0,0,0,0,0,0,14,195,117,312,15,DST,2018,3.0,BUF
26,GB,GB@CHI,4.0,1.0,0,0,1,0,0,24,232,100,332,15,DST,2018,2.0,CHI
27,OAK,OAK@CIN,3.0,1.0,1,0,0,0,0,30,123,171,294,15,DST,2018,15.0,CIN
28,DAL,DAL@IND,3.0,0.0,0,0,1,0,0,23,192,178,370,15,DST,2018,17.0,IND
29,LAC,LAC@KC,2.0,2.0,0,0,0,0,0,28,234,60,294,15,DST,2018,6.0,KC
30,LA,PHI@LA,2.0,0.0,1,0,0,0,0,30,270,111,381,15,DST,2018,11.0,PHI
31,ARI,ARI@ATL,2.0,2.0,0,0,0,0,0,40,220,215,435,15,DST,2018,4.0,ATL
0,BAL,BAL@LAC,23.0,4.0,2,0,1,0,1,10,147,51,198,16,DST,2018,7.0,LAC
1,JAX,JAX@MIA,20.0,3.0,1,0,1,0,1,7,121,62,183,16,DST,2018,12.0,MIA
2,ATL,ATL@CAR,17.0,2.0,3,0,1,0,0,10,295,141,436,16,DST,2018,3.0,CAR
3,DAL,TB@DAL,17.0,3.0,0,0,2,0,1,20,320,63,383,16,DST,2018,5.0,TB
4,TEN,WAS@TEN,16.0,2.0,2,0,0,0,1,16,131,161,292,16,DST,2018,11.0,WAS
5,OAK,DEN@OAK,15.0,1.0,2,0,0,0,1,14,200,100,300,16,DST,2018,2.0,DEN
6,NE,BUF@NE,13.0,0.0,2,0,1,0,0,12,217,72,289,16,DST,2018,26.0,BUF
7,NYJ,GB@NYJ,12.0,4.0,0,0,1,0,1,44,413,127,540,16,DST,2018,1.0,GB
8,MIA,JAX@MIA,12.0,6.0,0,0,1,0,0,17,118,126,244,16,DST,2018,9.0,JAX
9,LA,LA@ARI,11.0,4.0,0,0,0,0,0,9,159,104,263,16,DST,2018,17.0,ARI
10,SF,CHI@SF,11.0,3.0,0,0,2,0,0,14,235,90,325,16,DST,2018,0.0,CHI
11,CHI,CHI@SF,10.0,1.0,1,0,0,0,0,9,232,47,279,16,DST,2018,11.0,SF
12,MIN,MIN@DET,10.0,3.0,0,0,0,0,0,9,137,86,223,16,DST,2018,1.0,DET
13,BUF,BUF@NE,8.0,1.0,2,0,1,0,0,24,117,273,390,16,DST,2018,16.0,NE
14,HOU,HOU@PHI,7.0,1.0,1,0,2,0,0,32,462,57,519,16,DST,2018,17.0,PHI
15,CLE,CIN@CLE,7.0,3.0,0,0,0,0,0,18,107,102,209,16,DST,2018,5.0,CIN
16,NO,PIT@NO,7.0,3.0,0,0,2,0,0,28,364,65,429,16,DST,2018,1.0,PIT
17,LAC,BAL@LAC,6.0,3.0,0,0,1,0,0,22,202,159,361,16,DST,2018,24.0,BAL
18,PIT,PIT@NO,6.0,2.0,1,0,0,1,0,31,313,57,370,16,DST,2018,11.0,NO
19,PHI,HOU@PHI,6.0,4.0,0,0,1,0,0,30,309,62,371,16,DST,2018,16.0,HOU
20,CAR,ATL@CAR,6.0,1.0,0,0,2,0,0,24,233,194,427,16,DST,2018,8.0,ATL
21,SEA,KC@SEA,5.0,1.0,0,0,2,0,0,31,265,154,419,16,DST,2018,11.0,KC
22,ARI,LA@ARI,4.0,2.0,0,0,1,0,0,31,192,269,461,16,DST,2018,17.0,LA
23,WAS,WAS@TEN,4.0,3.0,0,0,0,0,0,25,192,99,291,16,DST,2018,6.0,TEN
24,NYG,NYG@IND,3.0,1.0,1,0,0,0,0,28,353,49,402,16,DST,2018,6.0,IND
25,CIN,CIN@CLE,3.0,0.0,0,0,0,1,0,26,347,146,493,16,DST,2018,13.0,CLE
26,KC,KC@SEA,3.0,3.0,0,0,0,0,0,38,254,210,464,16,DST,2018,27.0,SEA
27,DET,MIN@DET,3.0,2.0,0,0,0,0,0,27,240,100,340,16,DST,2018,15.0,MIN
28,IND,NYG@IND,3.0,0.0,1,0,0,0,0,27,309,83,392,16,DST,2018,10.0,NYG
29,GB,GB@NYJ,2.0,2.0,0,0,0,0,0,38,323,47,370,16,DST,2018,1.0,NYJ
30,TB,TB@DAL,2.0,1.0,0,0,0,0,0,27,152,80,232,16,DST,2018,3.0,DAL
31,DEN,DEN@OAK,2.0,1.0,0,0,0,0,0,27,159,114,273,16,DST,2018,10.0,OAK
0,KC,OAK@KC,27.0,3.0,2,0,2,0,1,3,165,127,292,17,DST,2018,6.0,OAK
1,NE,NYJ@NE,26.0,4.0,0,0,3,0,1,3,135,104,239,17,DST,2018,13.0,NYJ
2,LAC,LAC@DEN,24.0,1.0,1,0,3,0,1,9,288,82,370,17,DST,2018,3.0,DEN
3,HOU,JAX@HOU,17.0,3.0,1,0,1,0,0,3,89,30,119,17,DST,2018,3.0,JAX
4,LA,SF@LA,17.0,3.0,3,0,1,0,1,32,264,127,391,17,DST,2018,10.0,SF
5,ARI,ARI@SEA,17.0,6.0,1,0,0,1,1,27,109,182,291,17,DST,2018,8.0,SEA
6,BUF,MIA@BUF,16.0,4.0,2,0,2,0,0,17,126,99,225,17,DST,2018,10.0,MIA
7,PHI,PHI@WAS,16.0,4.0,1,0,0,0,0,0,68,21,89,17,DST,2018,2.0,WAS
8,DET,DET@GB,15.0,3.0,1,0,0,0,0,0,129,46,175,17,DST,2018,8.0,GB
9,CIN,CIN@PIT,13.0,1.0,1,0,0,0,1,16,278,65,343,17,DST,2018,7.0,PIT
10,JAX,JAX@HOU,12.0,6.0,0,0,1,0,0,20,208,134,342,17,DST,2018,0.0,HOU
11,TEN,IND@TEN,11.0,1.0,1,0,1,0,1,33,278,158,436,17,DST,2018,26.0,IND
12,PIT,CIN@PIT,11.0,4.0,0,0,0,0,0,13,71,125,196,17,DST,2018,1.0,CIN
13,CHI,CHI@MIN,11.0,4.0,0,0,0,0,0,10,101,63,164,17,DST,2018,12.0,MIN
14,SEA,ARI@SEA,11.0,6.0,0,0,2,0,0,24,113,85,198,17,DST,2018,15.0,ARI
15,IND,IND@TEN,10.0,0.0,2,0,1,0,0,17,165,93,258,17,DST,2018,8.0,TEN
16,DEN,LAC@DEN,10.0,1.0,2,0,2,0,0,23,160,116,276,17,DST,2018,1.0,LAC
17,MIA,MIA@BUF,9.0,1.0,1,0,0,0,1,42,215,166,381,17,DST,2018,1.0,BUF
18,CAR,CAR@NO,8.0,2.0,1,0,0,0,0,14,110,184,294,17,DST,2018,5.0,NO
19,BAL,CLE@BAL,7.0,0.0,3,0,0,0,0,24,376,50,426,17,DST,2018,16.0,CLE
20,WAS,PHI@WAS,6.0,3.0,1,0,0,0,0,24,231,129,360,17,DST,2018,1.0,PHI
21,NYG,DAL@NYG,6.0,4.0,0,0,1,0,0,36,368,51,419,17,DST,2018,0.0,DAL
22,DAL,DAL@NYG,5.0,1.0,1,0,1,0,0,35,298,143,441,17,DST,2018,9.0,NYG
23,CLE,CLE@BAL,5.0,2.0,0,0,1,0,0,26,167,296,463,17,DST,2018,4.0,BAL
24,TB,ATL@TB,3.0,1.0,1,0,0,0,0,34,380,109,489,17,DST,2018,11.0,ATL
25,ATL,ATL@TB,3.0,1.0,1,0,0,0,0,32,341,92,433,17,DST,2018,1.0,TB
26,OAK,OAK@KC,2.0,0.0,1,0,0,0,0,35,310,99,409,17,DST,2018,7.0,KC
27,MIN,CHI@MIN,1.0,0.0,0,0,0,0,0,24,163,169,332,17,DST,2018,19.0,CHI
28,NYJ,NYJ@NE,1.0,1.0,0,0,0,0,0,38,244,131,375,17,DST,2018,21.0,NE
29,GB,DET@GB,1.0,1.0,0,0,0,0,0,31,272,130,402,17,DST,2018,17.0,DET
30,NO,CAR@NO,1.0,1.0,0,0,0,0,0,33,263,111,374,17,DST,2018,8.0,CAR
31,SF,SF@LA,0.0,0.0,0,0,0,0,0,48,222,155,377,17,DST,2018,27.0,LA
0,SF,SF@TB,27.0,3.0,3,0,1,0,2,17,174,121,295,1,DST,2019,10.0,TB
1,TEN,TEN@CLE,26.0,5.0,3,1,0,0,1,13,244,102,346,1,DST,2019,11.0,CLE
2,NYJ,BUF@NYJ,21.0,1.0,2,1,2,0,1,17,242,128,370,1,DST,2019,6.0,BUF
3,MIN,ATL@MIN,19.0,4.0,2,0,1,1,0,12,272,73,345,1,DST,2019,7.0,ATL
4,GB,GB@CHI,17.0,5.0,1,0,0,0,0,3,208,46,254,1,DST,2019,15.0,CHI
5,BAL,BAL@MIA,16.0,3.0,2,0,1,0,0,10,179,21,200,1,DST,2019,7.0,MIA
6,SEA,CIN@SEA,15.0,5.0,0,0,3,0,0,20,395,34,429,1,DST,2019,4.0,CIN
7,NE,PIT@NE,13.0,1.0,1,0,0,0,0,3,276,32,308,1,DST,2019,37.0,PIT
8,CHI,GB@CHI,12.0,5.0,0,0,0,0,0,10,166,47,213,1,DST,2019,8.0,GB
9,TB,SF@TB,11.0,1.0,1,0,1,0,1,31,158,98,256,1,DST,2019,9.0,SF
10,LA,LA@CAR,10.0,3.0,1,0,2,0,0,27,216,127,343,1,DST,2019,11.0,CAR
11,BUF,BUF@NYJ,10.0,4.0,0,0,1,0,0,16,155,68,223,1,DST,2019,9.0,NYJ
12,DAL,NYG@DAL,9.0,1.0,0,0,2,0,0,17,319,151,470,1,DST,2019,2.0,NYG
13,DET,DET@ARI,8.0,5.0,1,0,0,0,0,27,275,112,387,1,DST,2019,12.0,ARI
14,NO,HOU@NO,8.0,6.0,1,0,0,0,0,28,234,180,414,1,DST,2019,6.0,HOU
15,ARI,DET@ARI,8.0,3.0,0,0,2,0,0,27,361,116,477,1,DST,2019,3.0,DET
16,IND,IND@LAC,8.0,4.0,1,0,1,0,0,30,310,125,435,1,DST,2019,8.0,LAC
17,CIN,CIN@SEA,7.0,4.0,0,0,1,0,0,21,160,72,232,1,DST,2019,2.0,SEA
18,OAK,DEN@OAK,7.0,3.0,0,0,0,0,0,16,249,95,344,1,DST,2019,4.0,DEN
19,KC,KC@JAX,6.0,1.0,1,0,1,0,0,26,347,81,428,1,DST,2019,14.0,JAX
20,CAR,LA@CAR,5.0,1.0,1,0,0,1,0,30,183,166,349,1,DST,2019,9.0,LA
21,CLE,TEN@CLE,4.0,4.0,0,0,0,0,0,43,216,123,339,1,DST,2019,16.0,TEN
22,HOU,HOU@NO,3.0,1.0,1,0,0,0,0,30,362,148,510,1,DST,2019,13.0,NO
23,LAC,IND@LAC,3.0,2.0,0,0,0,0,0,24,173,203,376,1,DST,2019,11.0,IND
24,PHI,WAS@PHI,2.0,1.0,0,0,0,0,0,27,370,28,398,1,DST,2019,8.0,WAS
25,PIT,PIT@NE,1.0,1.0,0,0,0,0,0,33,366,99,465,1,DST,2019,8.0,NE
26,ATL,ATL@MIN,1.0,1.0,0,0,0,0,0,28,97,172,269,1,DST,2019,13.0,MIN
27,DEN,DEN@OAK,1.0,0.0,0,0,0,0,0,24,259,98,357,1,DST,2019,4.0,OAK
28,WAS,WAS@PHI,1.0,1.0,0,0,0,0,0,32,313,123,436,1,DST,2019,3.0,PHI
29,MIA,BAL@MIA,1.0,1.0,0,0,0,0,0,59,378,265,643,1,DST,2019,4.0,BAL
30,NYG,NYG@DAL,0.0,0.0,0,0,0,0,0,35,405,89,494,1,DST,2019,3.0,DAL
31,JAX,KC@JAX,0.0,0.0,0,0,0,0,0,40,378,113,491,1,DST,2019,11.0,KC
0,NE,NE@MIA,37.0,7.0,4,0,0,0,2,0,142,42,184,2,DST,2019,11.0,MIA
1,CLE,CLE@NYJ,16.0,4.0,0,0,1,0,0,3,169,93,262,2,DST,2019,12.0,NYJ
2,GB,MIN@GB,15.0,1.0,2,0,2,1,0,16,223,198,421,2,DST,2019,16.0,MIN
3,KC,KC@OAK,14.0,3.0,2,0,0,0,0,10,178,129,307,2,DST,2019,3.0,OAK
4,HOU,JAX@HOU,13.0,4.0,0,0,1,0,0,12,178,103,281,2,DST,2019,11.0,JAX
5,ATL,PHI@ATL,13.0,3.0,2,0,1,0,0,20,237,49,286,2,DST,2019,2.0,PHI
6,DET,LAC@DET,12.0,1.0,1,0,1,0,0,10,287,137,424,2,DST,2019,14.0,LAC
7,TEN,IND@TEN,11.0,3.0,1,0,1,0,0,19,121,167,288,2,DST,2019,4.0,IND
8,LAC,LAC@DET,11.0,0.0,2,0,0,0,0,13,245,94,339,2,DST,2019,5.0,DET
9,LA,NO@LA,11.0,2.0,1,0,0,0,0,9,187,57,244,2,DST,2019,12.0,NO
10,JAX,JAX@HOU,11.0,4.0,0,0,0,0,0,13,137,126,263,2,DST,2019,18.0,HOU
11,SF,SF@CIN,10.0,4.0,1,0,0,0,0,17,291,25,316,2,DST,2019,10.0,CIN
12,CAR,TB@CAR,9.0,3.0,0,1,0,0,0,20,189,100,289,2,DST,2019,16.0,TB
13,BUF,BUF@NYG,9.0,1.0,2,0,0,0,0,14,241,129,370,2,DST,2019,14.0,NYG
14,TB,TB@CAR,9.0,3.0,0,0,1,0,0,14,313,39,352,2,DST,2019,9.0,CAR
15,IND,IND@TEN,8.0,4.0,0,0,0,0,0,17,119,124,243,2,DST,2019,3.0,TEN
16,PIT,SEA@PIT,8.0,4.0,0,0,2,0,0,28,274,151,425,2,DST,2019,12.0,SEA
